company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,total_pax,lap_child_count,is_child_count,is_stroller_user_count,basic_economy_pax,ssr_count,Hot Transfer,Checked,Transfer,departure_delay,ground_time_deficit,load_factor,ssr_per_pax,child_ratio,basic_economy_ratio,total_bags,bags_per_pax,iso_country_code,is_international
OO,5712,2025-08-12,ORD,GSP,2025-08-12 13:55:00+00:00,2025-08-12T16:54:00Z,2025-08-12 14:00:00+00:00,2025-08-12T17:51:00Z,76,ERJ-175,Express,42,30,34,62,0,1,0,9,0.0,4.0,9.0,14.0,5.0,8,0.8157894736842105,0.0,0.016129032258064516,0.14516129032258066,23.0,0.3709677419354839,US,0
G7,4552,2025-08-02,ORD,DAY,2025-08-02 21:30:00+00:00,2025-08-02T23:58:00Z,2025-08-02 21:26:00+00:00,2025-08-02T23:33:00Z,50,CRJ-550,Express,65,95,29,54,1,1,0,2,0.0,0.0,2.0,58.0,-4.0,36,1.08,0.0,0.037037037037037035,0.037037037037037035,60.0,1.1111111111111112,US,0
OO,5352,2025-08-09,ORD,CAK,2025-08-09 18:05:00+00:00,2025-08-09T20:49:00Z,2025-08-09 18:10:00+00:00,2025-08-09T20:44:00Z,50,CRJ-200,Express,59,41,29,63,0,6,2,3,3.0,2.0,11.0,28.0,5.0,30,1.26,0.047619047619047616,0.09523809523809523,0.047619047619047616,39.0,0.6190476190476191,US,0
YX,3536,2025-08-02,ORD,YUL,2025-08-02 07:15:00+00:00,2025-08-02T10:40:00Z,2025-08-02 07:26:00+00:00,2025-08-02T10:40:00Z,76,ERJ-175,Express,45,48,42,102,0,8,3,5,4.0,6.0,47.0,18.0,11.0,3,1.3421052631578947,0.0392156862745098,0.0784313725490196,0.049019607843137254,65.0,0.6372549019607843,CA,1
YX,3696,2025-08-05,ORD,CVG,2025-08-05 12:55:00+00:00,2025-08-05T15:21:00Z,2025-08-05 12:45:00+00:00,2025-08-05T14:58:00Z,70,ERJ-170,Express,50,69,34,64,1,5,1,6,4.0,15.0,12.0,12.0,-10.0,16,0.9142857142857143,0.0625,0.09375,0.09375,24.0,0.375,US,0
G7,4468,2025-08-10,ORD,LEX,2025-08-10 21:20:00+00:00,2025-08-10T23:50:00Z,2025-08-10 22:32:00+00:00,2025-08-11T00:44:00Z,50,CRJ-550,Express,55,29,29,66,0,2,0,2,0.0,1.0,2.0,27.0,72.0,26,1.32,0.0,0.030303030303030304,0.030303030303030304,29.0,0.4393939393939394,US,0
G7,4597,2025-08-11,ORD,ROA,2025-08-11 07:15:00+00:00,2025-08-11T10:44:00Z,2025-08-11 07:07:00+00:00,2025-08-11T10:44:00Z,50,CRJ-550,Express,-120,42,29,44,0,1,0,8,0.0,0.0,1.0,4.0,-8.0,-149,0.88,0.0,0.022727272727272728,0.18181818181818182,5.0,0.11363636363636363,US,0
OO,5984,2025-08-02,ORD,BIL,2025-08-02 09:20:00+00:00,2025-08-02T11:36:00Z,2025-08-02 09:15:00+00:00,2025-08-02T11:29:00Z,76,ERJ-175,Express,775,735,34,91,1,6,0,5,2.0,0.0,10.0,45.0,-5.0,741,1.1973684210526316,0.02197802197802198,0.07692307692307693,0.054945054945054944,55.0,0.6043956043956044,US,0
UA,1531,2025-08-05,ORD,DSM,2025-08-05 20:20:00+00:00,2025-08-05T21:47:00Z,2025-08-05 20:32:00+00:00,2025-08-05T21:55:00Z,150,A320-200,Mainline,99,84,46,131,1,4,1,4,13.0,9.0,12.0,79.0,12.0,53,0.8733333333333333,0.09923664122137404,0.03816793893129771,0.030534351145038167,91.0,0.6946564885496184,US,0
YX,3654,2025-08-07,ORD,STL,2025-08-07 13:11:00+00:00,2025-08-07T14:37:00Z,2025-08-07 13:09:00+00:00,2025-08-07T14:22:00Z,76,ERJ-175,Express,66,92,34,84,0,3,0,3,6.0,2.0,23.0,34.0,-2.0,32,1.105263157894737,0.07142857142857142,0.03571428571428571,0.03571428571428571,57.0,0.6785714285714286,US,0
OO,5444,2025-08-04,ORD,LIT,2025-08-04 08:45:00+00:00,2025-08-04T10:46:00Z,2025-08-04 08:37:00+00:00,2025-08-04T10:25:00Z,50,CRJ-550,Express,77,73,29,52,0,1,0,0,0.0,8.0,11.0,12.0,-8.0,48,1.04,0.0,0.019230769230769232,0.0,23.0,0.4423076923076923,US,0
OO,4789,2025-08-13,ORD,FAR,2025-08-13 20:00:00+00:00,2025-08-13T22:12:00Z,2025-08-13 19:59:00+00:00,2025-08-13T22:03:00Z,76,ERJ-175,Express,70,45,34,61,0,3,0,4,2.0,0.0,2.0,39.0,-1.0,36,0.8026315789473685,0.03278688524590164,0.04918032786885246,0.06557377049180328,41.0,0.6721311475409836,US,0
OO,5631,2025-08-09,ORD,DAY,2025-08-09 18:25:00+00:00,2025-08-09T20:57:00Z,2025-08-09 18:20:00+00:00,2025-08-09T20:30:00Z,50,CRJ-550,Express,95,95,29,49,0,1,0,3,2.0,0.0,6.0,36.0,-5.0,66,0.98,0.04081632653061224,0.02040816326530612,0.061224489795918366,42.0,0.8571428571428571,US,0
YX,3610,2025-08-13,ORD,YQB,2025-08-13 10:39:00+00:00,2025-08-13T14:16:00Z,2025-08-13 10:31:00+00:00,2025-08-13T14:04:00Z,76,ERJ-175,Express,82,80,42,85,0,5,1,1,8.0,10.0,9.0,23.0,-8.0,40,1.118421052631579,0.09411764705882353,0.058823529411764705,0.011764705882352941,32.0,0.3764705882352941,CA,1
G7,4542,2025-08-06,ORD,LIT,2025-08-06 20:05:00+00:00,2025-08-06T22:16:00Z,2025-08-06 21:14:00+00:00,2025-08-06T23:06:00Z,50,CRJ-550,Express,85,140,29,50,0,2,1,2,0.0,0.0,17.0,33.0,69.0,56,1.0,0.0,0.04,0.04,50.0,1.0,US,0
UA,909,2025-08-06,ORD,AMS,2025-08-06 18:15:00+00:00,2025-08-07T09:20:00Z,2025-08-06 20:14:00+00:00,2025-08-07T10:55:00Z,243,B787-8,Mainline,270,318,150,267,1,8,2,0,27.0,0.0,49.0,138.0,119.0,120,1.0987654320987654,0.10112359550561797,0.033707865168539325,0.0,187.0,0.700374531835206,NL,1
UA,972,2025-08-15,ORD,BRU,2025-08-15 17:55:00+00:00,2025-08-16T09:00:00Z,2025-08-15 18:18:00+00:00,2025-08-16T09:42:00Z,318,B787-10,Mainline,155,186,155,396,3,20,2,0,14.0,38.0,100.0,253.0,23.0,0,1.2452830188679245,0.03535353535353535,0.05808080808080808,0.0,353.0,0.8914141414141414,BE,1
UA,1010,2025-08-04,ORD,DCA,2025-08-04 08:00:00+00:00,2025-08-04T10:56:00Z,2025-08-04 07:56:00+00:00,2025-08-04T10:55:00Z,150,A320-200,Mainline,92,111,52,142,0,1,0,16,3.0,1.0,43.0,5.0,-4.0,40,0.9466666666666667,0.02112676056338028,0.007042253521126761,0.11267605633802817,48.0,0.3380281690140845,US,0
UA,291,2025-08-08,ORD,BDL,2025-08-08 18:15:00+00:00,2025-08-08T21:36:00Z,2025-08-08 19:00:00+00:00,2025-08-08T22:29:00Z,150,A320-200,Mainline,65,110,46,147,1,3,1,13,5.0,1.0,17.0,54.0,45.0,19,0.98,0.034013605442176874,0.027210884353741496,0.08843537414965986,71.0,0.48299319727891155,US,0
OO,5610,2025-08-05,ORD,CHO,2025-08-05 18:06:00+00:00,2025-08-05T21:12:00Z,2025-08-05 17:56:00+00:00,2025-08-05T20:32:00Z,50,CRJ-550,Express,67,46,29,45,0,0,0,6,2.0,1.0,6.0,16.0,-10.0,38,0.9,0.044444444444444446,0.0,0.13333333333333333,22.0,0.4888888888888889,US,0
UA,2424,2025-08-02,ORD,RDU,2025-08-02 18:08:00+00:00,2025-08-02T21:14:00Z,2025-08-02 18:12:00+00:00,2025-08-02T21:05:00Z,179,B737-MAX9,Mainline,98,119,56,209,2,12,1,20,26.0,14.0,22.0,84.0,4.0,42,1.1675977653631284,0.12440191387559808,0.06698564593301436,0.09569377990430622,106.0,0.507177033492823,US,0
YX,3628,2025-08-13,ORD,IND,2025-08-13 17:50:00+00:00,2025-08-13T20:03:00Z,2025-08-13 17:50:00+00:00,2025-08-13T19:47:00Z,76,ERJ-175,Express,120,133,39,72,0,0,0,3,2.0,23.0,3.0,16.0,0.0,81,0.9473684210526315,0.027777777777777776,0.0,0.041666666666666664,19.0,0.2638888888888889,US,0
UA,561,2025-08-15,ORD,MCI,2025-08-15 12:45:00+00:00,2025-08-15T14:22:00Z,2025-08-15 14:03:00+00:00,2025-08-15T15:43:00Z,126,B737-700,Mainline,-11,63,43,129,0,2,1,6,13.0,9.0,41.0,39.0,78.0,-54,1.0238095238095237,0.10077519379844961,0.015503875968992248,0.046511627906976744,80.0,0.6201550387596899,US,0
YX,3535,2025-08-03,ORD,DSM,2025-08-03 13:12:00+00:00,2025-08-03T14:44:00Z,2025-08-03 13:11:00+00:00,2025-08-03T14:20:00Z,76,ERJ-175,Express,82,86,34,78,2,1,1,4,1.0,5.0,33.0,28.0,-1.0,48,1.0263157894736843,0.01282051282051282,0.038461538461538464,0.05128205128205128,61.0,0.782051282051282,US,0
OO,5099,2025-08-14,ORD,CIU,2025-08-14 12:40:00+00:00,2025-08-14T15:09:00Z,2025-08-14 12:47:00+00:00,2025-08-14T15:20:00Z,50,CRJ-200,Express,1174,1196,29,53,2,0,0,3,5.0,5.0,22.0,29.0,7.0,1145,1.06,0.09433962264150944,0.03773584905660377,0.05660377358490566,51.0,0.9622641509433962,US,0
UA,1082,2025-08-08,ORD,PIT,2025-08-08 14:12:00+00:00,2025-08-08T16:53:00Z,2025-08-08 14:19:00+00:00,2025-08-08T17:05:00Z,150,A320-200,Mainline,57,54,46,158,0,4,0,11,10.0,13.0,27.0,45.0,7.0,11,1.0533333333333332,0.06329113924050633,0.02531645569620253,0.06962025316455696,72.0,0.45569620253164556,US,0
G7,4584,2025-08-15,ORD,TUL,2025-08-15 20:07:00+00:00,2025-08-15T22:15:00Z,2025-08-15 20:17:00+00:00,2025-08-15T22:49:00Z,50,CRJ-550,Express,92,35,29,50,0,1,0,5,6.0,0.0,1.0,21.0,10.0,63,1.0,0.12,0.02,0.1,22.0,0.44,US,0
G7,4406,2025-08-01,ORD,TVC,2025-08-01 09:25:00+00:00,2025-08-01T11:54:00Z,2025-08-01 09:20:00+00:00,2025-08-01T11:35:00Z,50,CRJ-550,Express,101,97,29,49,0,0,0,0,6.0,0.0,4.0,30.0,-5.0,72,0.98,0.12244897959183673,0.0,0.0,34.0,0.6938775510204082,US,0
UA,2418,2025-08-02,ORD,PHL,2025-08-02 07:35:00+00:00,2025-08-02T10:47:00Z,2025-08-02 08:04:00+00:00,2025-08-02T10:51:00Z,126,B737-700,Mainline,855,572,43,171,1,13,4,12,0.0,0.0,59.0,30.0,29.0,812,1.3571428571428572,0.0,0.08187134502923976,0.07017543859649122,89.0,0.52046783625731,US,0
UA,2653,2025-08-09,ORD,RDU,2025-08-09 10:52:00+00:00,2025-08-09T13:59:00Z,2025-08-09 10:48:00+00:00,2025-08-09T13:47:00Z,179,B737-MAX9,Mainline,82,105,56,239,3,19,3,26,2.0,0.0,56.0,41.0,-4.0,26,1.335195530726257,0.008368200836820083,0.09205020920502092,0.1087866108786611,97.0,0.40585774058577406,US,0
UA,1811,2025-08-03,ORD,MSP,2025-08-03 12:45:00+00:00,2025-08-03T14:28:00Z,2025-08-03 12:42:00+00:00,2025-08-03T14:08:00Z,166,B737-MAX8,Mainline,81,82,60,168,0,1,0,16,14.0,27.0,33.0,58.0,-3.0,21,1.0120481927710843,0.08333333333333333,0.005952380952380952,0.09523809523809523,91.0,0.5416666666666666,US,0
OO,5275,2025-08-03,ORD,DLH,2025-08-03 20:15:00+00:00,2025-08-03T22:00:00Z,2025-08-03 20:22:00+00:00,2025-08-03T22:02:00Z,50,CRJ-550,Express,119,30,29,54,0,1,0,3,2.0,0.0,2.0,24.0,7.0,90,1.08,0.037037037037037035,0.018518518518518517,0.05555555555555555,26.0,0.48148148148148145,US,0
UA,729,2025-08-11,ORD,DFW,2025-08-11 07:00:00+00:00,2025-08-11T09:39:00Z,2025-08-11 07:00:00+00:00,2025-08-11T09:21:00Z,150,A320-200,Mainline,764,784,46,153,1,1,1,11,0.0,3.0,44.0,2.0,0.0,718,1.02,0.0,0.013071895424836602,0.0718954248366013,46.0,0.3006535947712418,US,0
UA,1306,2025-08-07,ORD,TPA,2025-08-07 07:30:00+00:00,2025-08-07T11:21:00Z,2025-08-07 07:54:00+00:00,2025-08-07T11:34:00Z,179,B737-MAX9,Mainline,90,54,62,192,2,6,0,27,2.0,0.0,74.0,14.0,24.0,28,1.0726256983240223,0.010416666666666666,0.041666666666666664,0.140625,88.0,0.4583333333333333,US,0
UA,1270,2025-08-12,ORD,PUJ,2025-08-12 09:23:00+00:00,2025-08-12T15:05:00Z,2025-08-12 09:16:00+00:00,2025-08-12T14:58:00Z,179,B737-900,Mainline,87,66,70,148,1,12,5,18,5.0,3.0,54.0,20.0,-7.0,17,0.8268156424581006,0.033783783783783786,0.08783783783783784,0.12162162162162163,74.0,0.5,DO,1
G7,4517,2025-08-10,ORD,SCE,2025-08-10 14:10:00+00:00,2025-08-10T17:01:00Z,2025-08-10 14:19:00+00:00,2025-08-10T16:59:00Z,50,CRJ-550,Express,127,33,29,56,0,2,0,0,5.0,0.0,5.0,24.0,9.0,98,1.12,0.08928571428571429,0.03571428571428571,0.0,29.0,0.5178571428571429,US,0
UA,359,2025-08-03,ORD,MEX,2025-08-03 09:16:00+00:00,2025-08-03T12:45:00Z,2025-08-03 09:13:00+00:00,2025-08-03T12:36:00Z,150,A320-200,Mainline,891,863,60,177,0,10,2,22,13.0,0.0,127.0,16.0,-3.0,831,1.18,0.07344632768361582,0.05649717514124294,0.12429378531073447,143.0,0.807909604519774,MX,1
UA,1803,2025-08-03,ORD,DEN,2025-08-03 10:44:00+00:00,2025-08-03T12:32:00Z,2025-08-03 10:35:00+00:00,2025-08-03T11:59:00Z,200,A321-2NX,Mainline,82,95,62,233,1,9,1,2,0.0,12.0,69.0,12.0,-9.0,20,1.165,0.0,0.04291845493562232,0.008583690987124463,81.0,0.34763948497854075,US,0
UA,2635,2025-08-01,ORD,CLT,2025-08-01 14:08:00+00:00,2025-08-01T19:12:00Z,2025-08-01 14:14:00+00:00,2025-08-01T19:12:00Z,126,B737-700,Mainline,20,1,43,148,1,7,0,10,2.0,1.0,10.0,6.0,6.0,-23,1.1746031746031746,0.013513513513513514,0.05405405405405406,0.06756756756756757,16.0,0.10810810810810811,US,0
UA,1492,2025-08-15,ORD,CMH,2025-08-15 21:20:00+00:00,2025-08-15T23:48:00Z,2025-08-15 21:53:00+00:00,2025-08-16T00:22:00Z,126,B737-700,Mainline,73,43,43,91,2,4,1,13,3.0,15.0,7.0,40.0,33.0,30,0.7222222222222222,0.03296703296703297,0.06593406593406594,0.14285714285714285,47.0,0.5164835164835165,US,0
UA,2465,2025-08-13,ORD,ORF,2025-08-13 11:55:00+00:00,2025-08-13T15:14:00Z,2025-08-13 11:59:00+00:00,2025-08-13T15:05:00Z,179,B737-MAX9,Mainline,68,89,56,218,3,10,2,23,22.0,2.0,69.0,129.0,4.0,12,1.217877094972067,0.10091743119266056,0.05963302752293578,0.10550458715596331,198.0,0.908256880733945,US,0
UA,1657,2025-08-02,ORD,LGA,2025-08-02 07:00:00+00:00,2025-08-02T10:18:00Z,2025-08-02 07:25:00+00:00,2025-08-02T10:24:00Z,150,A320-200,Mainline,32,54,52,179,2,10,1,25,2.0,5.0,49.0,20.0,25.0,-20,1.1933333333333334,0.0111731843575419,0.0670391061452514,0.13966480446927373,69.0,0.3854748603351955,US,0
G7,4610,2025-08-13,ORD,XNA,2025-08-13 12:41:00+00:00,2025-08-13T14:35:00Z,2025-08-13 12:38:00+00:00,2025-08-13T14:12:00Z,50,CRJ-550,Express,36,53,29,51,0,1,0,2,6.0,3.0,8.0,11.0,-3.0,7,1.02,0.11764705882352941,0.0196078431372549,0.0392156862745098,19.0,0.37254901960784315,US,0
UA,1740,2025-08-10,ORD,RSW,2025-08-10 07:11:00+00:00,2025-08-10T11:16:00Z,2025-08-10 07:09:00+00:00,2025-08-10T11:00:00Z,179,B737-900,Mainline,479,492,56,231,3,17,6,18,5.0,3.0,81.0,15.0,-2.0,423,1.2905027932960893,0.021645021645021644,0.08658008658008658,0.07792207792207792,96.0,0.4155844155844156,US,0
OO,5251,2025-08-12,ORD,ASE,2025-08-12 19:35:00+00:00,2025-08-12T21:44:00Z,2025-08-13 09:54:00+00:00,2025-08-13T11:42:00Z,70,ERJ-175,Express,382,1230,34,31,0,4,1,1,4.0,3.0,8.0,11.0,859.0,348,0.44285714285714284,0.12903225806451613,0.12903225806451613,0.03225806451612903,19.0,0.6129032258064516,US,0
G7,4173,2025-08-05,ORD,AVL,2025-08-05 13:55:00+00:00,2025-08-05T16:55:00Z,2025-08-05 13:54:00+00:00,2025-08-05T16:48:00Z,50,CRJ-550,Express,101,112,29,46,0,1,0,4,0.0,4.0,10.0,12.0,-1.0,72,0.92,0.0,0.021739130434782608,0.08695652173913043,22.0,0.4782608695652174,US,0
OO,5140,2025-08-07,ORD,CMX,2025-08-07 21:05:00+00:00,2025-08-07T23:44:00Z,2025-08-07 22:32:00+00:00,2025-08-08T01:13:00Z,50,CRJ-200,Express,139,195,29,56,2,2,0,3,2.0,15.0,12.0,35.0,87.0,110,1.12,0.03571428571428571,0.07142857142857142,0.05357142857142857,47.0,0.8392857142857143,US,0
OO,4792,2025-08-02,ORD,ROA,2025-08-02 17:50:00+00:00,2025-08-02T20:57:00Z,2025-08-02 17:49:00+00:00,2025-08-02T20:29:00Z,76,ERJ-175,Express,51,55,34,87,0,6,1,10,18.0,11.0,11.0,31.0,-1.0,17,1.144736842105263,0.20689655172413793,0.06896551724137931,0.11494252873563218,42.0,0.4827586206896552,US,0
UA,1741,2025-08-03,ORD,JAC,2025-08-03 09:20:00+00:00,2025-08-03T11:35:00Z,2025-08-03 09:19:00+00:00,2025-08-03T11:34:00Z,126,B737-700,Mainline,75,74,43,174,2,11,3,5,4.0,12.0,42.0,52.0,-1.0,32,1.380952380952381,0.022988505747126436,0.07471264367816093,0.028735632183908046,94.0,0.5402298850574713,US,0
YX,3707,2025-08-05,ORD,IND,2025-08-05 19:45:00+00:00,2025-08-05T22:00:00Z,2025-08-05 19:41:00+00:00,2025-08-05T21:45:00Z,76,ERJ-175,Express,52,55,39,46,0,0,0,7,11.0,2.0,2.0,17.0,-4.0,13,0.6052631578947368,0.2391304347826087,0.0,0.15217391304347827,19.0,0.41304347826086957,US,0
UA,2008,2025-08-08,ORD,MCO,2025-08-08 11:02:00+00:00,2025-08-08T14:57:00Z,2025-08-08 13:52:00+00:00,2025-08-08T18:11:00Z,234,B757-300,Mainline,-95,80,66,286,3,24,3,24,25.0,0.0,112.0,51.0,170.0,-161,1.2222222222222223,0.08741258741258741,0.0944055944055944,0.08391608391608392,163.0,0.5699300699300699,US,0
UA,1135,2025-08-02,ORD,SJO,2025-08-02 07:41:00+00:00,2025-08-02T11:55:00Z,2025-08-02 07:34:00+00:00,2025-08-02T11:58:00Z,166,B737-MAX8,Mainline,104,119,65,233,1,17,3,24,3.0,0.0,114.0,7.0,-7.0,39,1.4036144578313252,0.012875536480686695,0.07725321888412018,0.10300429184549356,121.0,0.51931330472103,CR,1
G7,4390,2025-08-13,ORD,CHA,2025-08-13 14:09:00+00:00,2025-08-13T16:55:00Z,2025-08-13 14:05:00+00:00,2025-08-13T16:42:00Z,50,CRJ-550,Express,54,47,29,50,0,0,0,6,1.0,2.0,4.0,17.0,-4.0,25,1.0,0.02,0.0,0.12,21.0,0.42,US,0
YX,3601,2025-08-10,ORD,YYZ,2025-08-10 08:50:00+00:00,2025-08-10T11:49:00Z,2025-08-10 08:48:00+00:00,2025-08-10T11:35:00Z,76,ERJ-175,Express,52,60,42,83,0,3,0,3,1.0,4.0,32.0,9.0,-2.0,10,1.0921052631578947,0.012048192771084338,0.03614457831325301,0.03614457831325301,41.0,0.4939759036144578,CA,1
YX,3707,2025-08-08,ORD,IND,2025-08-08 19:35:00+00:00,2025-08-08T21:50:00Z,2025-08-08 19:42:00+00:00,2025-08-08T21:53:00Z,76,ERJ-175,Express,61,79,34,52,0,0,0,2,0.0,14.0,5.0,9.0,7.0,27,0.6842105263157895,0.0,0.0,0.038461538461538464,14.0,0.2692307692307692,US,0
UA,1335,2025-08-10,ORD,BUF,2025-08-10 18:20:00+00:00,2025-08-10T21:01:00Z,2025-08-10 19:30:00+00:00,2025-08-10T22:13:00Z,179,B737-900,Mainline,70,62,56,206,0,10,2,14,32.0,0.0,19.0,94.0,70.0,14,1.1508379888268156,0.1553398058252427,0.04854368932038835,0.06796116504854369,113.0,0.5485436893203883,US,0
UA,1538,2025-08-10,ORD,SAV,2025-08-10 11:05:00+00:00,2025-08-10T14:34:00Z,2025-08-10 12:56:00+00:00,2025-08-10T16:07:00Z,126,B737-700,Mainline,-32,46,43,190,3,14,4,9,8.0,2.0,77.0,7.0,111.0,-75,1.507936507936508,0.042105263157894736,0.08947368421052632,0.04736842105263158,84.0,0.4421052631578947,US,0
OO,5395,2025-08-01,ORD,GSO,2025-08-01 13:44:00+00:00,2025-08-01T16:51:00Z,2025-08-01 13:37:00+00:00,2025-08-01T17:37:00Z,70,ERJ-175,Express,65,73,34,74,0,2,0,5,6.0,0.0,28.0,15.0,-7.0,31,1.0571428571428572,0.08108108108108109,0.02702702702702703,0.06756756756756757,43.0,0.581081081081081,US,0
OO,4638,2025-08-09,ORD,COS,2025-08-09 19:40:00+00:00,2025-08-09T21:44:00Z,2025-08-09 20:15:00+00:00,2025-08-09T22:31:00Z,76,ERJ-175,Express,50,41,34,68,0,0,0,11,4.0,10.0,8.0,43.0,35.0,16,0.8947368421052632,0.058823529411764705,0.0,0.16176470588235295,51.0,0.75,US,0
OO,5628,2025-08-13,ORD,IND,2025-08-13 08:45:00+00:00,2025-08-13T11:04:00Z,2025-08-13 08:48:00+00:00,2025-08-13T11:10:00Z,76,ERJ-175,Express,1170,1203,34,75,0,0,0,3,6.0,5.0,12.0,60.0,3.0,1136,0.9868421052631579,0.08,0.0,0.04,72.0,0.96,US,0
OO,4809,2025-08-02,ORD,ICT,2025-08-02 09:03:00+00:00,2025-08-02T11:21:00Z,2025-08-02 09:08:00+00:00,2025-08-02T11:15:00Z,76,ERJ-175,Express,768,784,34,80,0,5,2,10,6.0,5.0,8.0,37.0,5.0,734,1.0526315789473684,0.075,0.0625,0.125,45.0,0.5625,US,0
UA,1920,2025-08-08,ORD,LAS,2025-08-08 15:41:00+00:00,2025-08-08T17:41:00Z,2025-08-08 16:56:00+00:00,2025-08-08T18:40:00Z,179,B737-900,Mainline,67,141,56,171,0,4,0,10,0.0,12.0,29.0,35.0,75.0,11,0.9553072625698324,0.0,0.023391812865497075,0.05847953216374269,64.0,0.3742690058479532,US,0
UA,1803,2025-08-13,ORD,DEN,2025-08-13 10:44:00+00:00,2025-08-13T12:32:00Z,2025-08-13 10:44:00+00:00,2025-08-13T12:09:00Z,200,A321-2NX,Mainline,614,631,62,242,2,9,2,9,7.0,10.0,67.0,26.0,0.0,552,1.21,0.028925619834710745,0.045454545454545456,0.0371900826446281,93.0,0.384297520661157,US,0
UA,1872,2025-08-12,ORD,MSP,2025-08-12 14:40:00+00:00,2025-08-12T16:19:00Z,2025-08-12 14:45:00+00:00,2025-08-12T16:24:00Z,150,A320-200,Mainline,24,51,46,148,0,4,0,12,21.0,3.0,16.0,60.0,5.0,-22,0.9866666666666667,0.14189189189189189,0.02702702702702703,0.08108108108108109,76.0,0.5135135135135135,US,0
UA,2290,2025-08-15,ORD,DFW,2025-08-15 12:45:00+00:00,2025-08-15T15:22:00Z,2025-08-15 13:39:00+00:00,2025-08-15T16:04:00Z,126,B737-700,Mainline,-12,42,43,107,0,4,0,13,2.0,16.0,25.0,15.0,54.0,-55,0.8492063492063492,0.018691588785046728,0.037383177570093455,0.12149532710280374,40.0,0.37383177570093457,US,0
UA,2691,2025-08-06,ORD,EWR,2025-08-06 08:47:00+00:00,2025-08-06T12:11:00Z,2025-08-06 08:38:00+00:00,2025-08-06T11:43:00Z,179,B737-MAX9,Mainline,245,269,62,195,0,7,1,15,6.0,4.0,48.0,9.0,-9.0,183,1.089385474860335,0.03076923076923077,0.035897435897435895,0.07692307692307693,57.0,0.2923076923076923,US,0
OO,5819,2025-08-13,ORD,DLH,2025-08-13 09:00:00+00:00,2025-08-13T10:51:00Z,2025-08-13 08:51:00+00:00,2025-08-13T10:10:00Z,50,CRJ-550,Express,55,55,29,50,0,1,0,3,17.0,1.0,13.0,11.0,-9.0,26,1.0,0.34,0.02,0.06,24.0,0.48,US,0
UA,275,2025-08-14,ORD,RAP,2025-08-14 08:45:00+00:00,2025-08-14T10:20:00Z,2025-08-14 08:44:00+00:00,2025-08-14T09:58:00Z,150,A320-200,Mainline,57,61,46,170,2,4,0,20,0.0,31.0,21.0,28.0,-1.0,11,1.1333333333333333,0.0,0.03529411764705882,0.11764705882352941,49.0,0.28823529411764703,US,0
UA,1209,2025-08-09,ORD,EWR,2025-08-09 21:25:00+00:00,2025-08-10T00:46:00Z,2025-08-09 21:32:00+00:00,2025-08-10T00:48:00Z,179,B737-900,Mainline,60,67,56,147,0,8,1,25,5.0,8.0,13.0,35.0,7.0,4,0.8212290502793296,0.034013605442176874,0.05442176870748299,0.17006802721088435,48.0,0.32653061224489793,US,0
UA,481,2025-08-01,ORD,RNO,2025-08-01 19:52:00+00:00,2025-08-01T22:19:00Z,2025-08-01 20:07:00+00:00,2025-08-01T22:20:00Z,126,B737-700,Mainline,91,108,43,143,1,5,2,9,3.0,11.0,100.0,50.0,15.0,48,1.1349206349206349,0.02097902097902098,0.04195804195804196,0.06293706293706294,150.0,1.048951048951049,US,0
UA,1594,2025-08-04,ORD,ABQ,2025-08-04 09:20:00+00:00,2025-08-04T11:32:00Z,2025-08-04 09:19:00+00:00,2025-08-04T11:25:00Z,126,A319-100,Mainline,98,88,43,137,1,5,1,9,5.0,10.0,42.0,54.0,-1.0,55,1.0873015873015872,0.0364963503649635,0.043795620437956206,0.06569343065693431,96.0,0.7007299270072993,US,0
OO,5968,2025-08-10,ORD,ACK,2025-08-10 10:35:00+00:00,2025-08-10T14:29:00Z,2025-08-10 10:32:00+00:00,2025-08-10T14:38:00Z,70,ERJ-175,Express,76,67,34,83,0,6,2,2,2.0,6.0,43.0,3.0,-3.0,42,1.1857142857142857,0.024096385542168676,0.07228915662650602,0.024096385542168676,46.0,0.5542168674698795,US,0
UA,1178,2025-08-04,ORD,ORF,2025-08-04 18:22:00+00:00,2025-08-04T21:40:00Z,2025-08-04 18:23:00+00:00,2025-08-04T21:32:00Z,126,A319-100,Mainline,77,83,43,123,2,5,1,9,0.0,0.0,45.0,47.0,1.0,34,0.9761904761904762,0.0,0.056910569105691054,0.07317073170731707,92.0,0.7479674796747967,US,0
UA,1612,2025-08-04,ORD,MEM,2025-08-04 20:00:00+00:00,2025-08-04T22:00:00Z,2025-08-04 19:59:00+00:00,2025-08-04T22:06:00Z,126,B737-700,Mainline,65,94,43,116,2,3,0,6,2.0,0.0,22.0,61.0,-1.0,22,0.9206349206349206,0.017241379310344827,0.04310344827586207,0.05172413793103448,83.0,0.7155172413793104,US,0
